0.000, -0.0, 0
0.020, 0.000672702331961591, 0
0.030, 0.002203993055555556, 0
0.040, 0.06787263544536272, 0
0.050, 0.13597899164713662, 0
0.060, 0.3111171873242522, 0
0.070, 0.7907612606880106, 0
0.080, 0.38427094303085324, 0
0.090, 0.44352354032368746, 0
0.100, 0.42603045952823015, 0
0.110, 0.5593695704798564, 0
0.120, 0.46109322657756274, 0
0.150, 0.3921961113909259, 0
0.160, 0.41527317272052167, 0
0.200, 0.42151248136628416, 0
0.210, 0.39475726974119896, 0
0.250, 0.41873470563020093, 0
0.260, 0.3946466418343596, 0
0.300, 0.37144987450728656, 0
0.310, 0.3377241963931592, 0
0.320, 0.3800498971154448, 0
0.330, 0.34422769272641746, 0
0.400, 0.3527487980621634, 0
0.600, 0.3371934849045705, 0
