0.000000, 0.000000, 0.000000
0.271100, 0.358400, 0.370500
0.226100, 0.368500, 0.405400
0.193000, 0.366800, 0.440200
0.165000, 0.360600, 0.474400
0.142100, 0.352700, 0.505200
0.127000, 0.339700, 0.533300
0.116300, 0.323800, 0.559900
0.105200, 0.311500, 0.583300
0.099500, 0.293800, 0.606700
0.091700, 0.279000, 0.629300
0.088600, 0.259800, 0.651600
0.085900, 0.245600, 0.668500
0.084400, 0.231600, 0.684000
0.084100, 0.218100, 0.697800
0.084600, 0.203700, 0.711700
0.086700, 0.189900, 0.723400
0.086200, 0.178400, 0.735400
0.088200, 0.167300, 0.744500
0.090700, 0.155500, 0.753800
0.092100, 0.143200, 0.764700
0.096900, 0.132900, 0.770200
0.100900, 0.122700, 0.776400
0.105200, 0.114100, 0.780700
0.111000, 0.107400, 0.781600
0.115200, 0.100400, 0.784400
0.119900, 0.094000, 0.786100
0.124200, 0.089100, 0.786700
0.129100, 0.084800, 0.786100
0.133300, 0.077600, 0.789100
0.137700, 0.073800, 0.788500
0.142900, 0.068900, 0.788200
0.147700, 0.064900, 0.787400
0.154700, 0.061400, 0.783900
0.160400, 0.058000, 0.781600
0.166100, 0.055600, 0.778300
0.170700, 0.052400, 0.776900
0.175300, 0.049900, 0.774800
0.180400, 0.046500, 0.773100
0.188000, 0.043900, 0.768100
0.193700, 0.041900, 0.764400
0.197900, 0.040900, 0.761200
0.202700, 0.039400, 0.757900
0.210700, 0.035900, 0.753400
0.214600, 0.034800, 0.750600
0.221100, 0.033000, 0.745900
0.227800, 0.031100, 0.741100
0.234300, 0.028200, 0.737500
0.239500, 0.026600, 0.733900
0.245800, 0.025600, 0.728600
0.252300, 0.023700, 0.724000
0.257300, 0.022000, 0.720700
0.262700, 0.020900, 0.716400
0.268600, 0.020300, 0.711100
0.274500, 0.019500, 0.706000
0.280000, 0.019200, 0.700800
0.286000, 0.017800, 0.696200
0.292900, 0.016800, 0.690300
0.298500, 0.016800, 0.684700
0.304200, 0.016400, 0.679400
0.309000, 0.015800, 0.675200
0.314100, 0.015700, 0.670200
0.317900, 0.015400, 0.666700
0.325300, 0.014700, 0.660000
0.330400, 0.014300, 0.655300
0.334100, 0.014200, 0.651700
0.340100, 0.014100, 0.645800
0.344700, 0.013700, 0.641600
0.352700, 0.013300, 0.634000
0.360300, 0.012400, 0.627300
0.365200, 0.011600, 0.623200
0.371600, 0.011600, 0.616800
0.376900, 0.010800, 0.612300
0.381900, 0.010800, 0.607300
0.387200, 0.010000, 0.602800
0.392000, 0.010000, 0.598000
0.397100, 0.009100, 0.593800
0.402200, 0.008300, 0.589500
0.407600, 0.007600, 0.584800
0.413100, 0.007000, 0.579900
0.418200, 0.007100, 0.574700
0.422600, 0.006800, 0.570600
0.427300, 0.006800, 0.565900
0.432300, 0.006000, 0.561700
0.437000, 0.005800, 0.557200
0.442500, 0.006000, 0.551500
0.446400, 0.006200, 0.547400
0.451600, 0.006600, 0.541800
0.456900, 0.006600, 0.536500
0.461000, 0.006900, 0.532100
0.467000, 0.006600, 0.526400
0.472700, 0.006800, 0.520500
0.478000, 0.006400, 0.515600
0.482600, 0.006300, 0.511100
0.485900, 0.006500, 0.507600
0.490600, 0.006800, 0.502600
0.494600, 0.006500, 0.498900
0.498400, 0.006200, 0.495400
0.504000, 0.005600, 0.490400
0.510000, 0.004400, 0.485600
0.514300, 0.004000, 0.481700
0.518900, 0.003700, 0.477400
0.522400, 0.003500, 0.474100
0.527100, 0.002900, 0.470000
0.530800, 0.002700, 0.466500
0.534500, 0.002500, 0.463000
0.539400, 0.002100, 0.458500
0.543100, 0.002100, 0.454800
0.547300, 0.002100, 0.450600
0.550800, 0.002100, 0.447100
0.555000, 0.002400, 0.442600
0.559500, 0.002400, 0.438100
0.562300, 0.002300, 0.435400
0.566600, 0.002200, 0.431200
0.572200, 0.002000, 0.425800
0.577000, 0.002200, 0.420800
0.580700, 0.002000, 0.417300
